2018-12-14 17:41:22.397655=1
2018-12-14 17:41:22.598755=2
2018-12-14 17:41:22.799286=3
2018-12-14 17:41:22.999938=4
2018-12-14 17:41:23.200699=5
2018-12-14 17:41:23.401915=6
2018-12-14 17:41:23.603338=7
2018-12-14 17:41:23.804472=8
2018-12-14 17:41:24.006226=9
2018-12-14 17:41:24.206161=10
2018-12-14 17:41:24.406946=11
2018-12-14 17:41:24.608506=12
2018-12-14 17:41:24.809081=13
2018-12-14 17:41:25.010015=14
2018-12-14 17:41:25.211271=15
2018-12-14 17:41:25.412502=16
2018-12-14 17:41:25.614118=17
2018-12-14 17:41:25.814637=18
2018-12-14 17:41:26.015831=19
2018-12-14 17:41:26.216625=20
2018-12-14 17:41:26.416987=21
2018-12-14 17:41:26.617892=22
2018-12-14 17:41:26.818641=23
2018-12-14 17:41:27.019501=24
2018-12-14 17:41:27.219816=25
2018-12-14 17:41:27.422137=26
2018-12-14 17:41:27.621914=27
2018-12-14 17:41:27.822384=28
2018-12-14 17:41:28.022626=29
2018-12-14 17:41:28.224031=30
2018-12-14 17:41:28.424333=31
2018-12-14 17:41:28.625252=32
2018-12-14 17:41:28.826133=33
2018-12-14 17:41:29.027088=34
2018-12-14 17:41:29.228452=35
2018-12-14 17:41:29.429264=36
2018-12-14 17:41:29.630164=37
2018-12-14 17:41:29.831522=38
2018-12-14 17:41:30.032346=39
2018-12-14 17:41:30.232945=40
2018-12-14 17:41:30.433201=41
2018-12-14 17:41:30.634644=42
2018-12-14 17:41:30.835718=43
2018-12-14 17:41:31.037088=44
2018-12-14 17:41:31.237343=45
2018-12-14 17:41:31.439073=46
2018-12-14 17:41:31.642162=47
2018-12-14 17:41:31.842349=48
2018-12-14 17:41:32.048176=49
2018-12-14 17:41:32.248358=50
2018-12-14 17:41:32.448917=51
2018-12-14 17:41:32.650353=52
2018-12-14 17:41:32.851056=53
2018-12-14 17:41:33.051561=54
2018-12-14 17:41:33.252533=55
2018-12-14 17:41:33.453971=56
2018-12-14 17:41:33.658209=57
2018-12-14 17:41:33.858179=58
2018-12-14 17:41:34.058858=59
2018-12-14 17:41:34.260058=60
2018-12-14 17:41:34.460710=61
2018-12-14 17:41:34.661478=62
2018-12-14 17:41:34.862775=63
2018-12-14 17:41:35.062695=64
2018-12-14 17:41:35.263215=65
2018-12-14 17:41:35.464269=66
2018-12-14 17:41:35.665088=67
2018-12-14 17:41:35.865404=68
2018-12-14 17:41:36.066540=69
2018-12-14 17:41:36.266831=70
2018-12-14 17:41:36.467882=71
2018-12-14 17:41:36.669189=72
2018-12-14 17:41:36.870511=73
2018-12-14 17:41:37.071277=74
2018-12-14 17:41:37.272379=75
2018-12-14 17:41:37.478841=76
2018-12-14 17:41:37.679099=77
2018-12-14 17:41:37.879354=78
2018-12-14 17:41:38.080574=79
2018-12-14 17:41:38.281592=80
2018-12-14 17:41:38.482464=81
2018-12-14 17:41:38.684794=82
2018-12-14 17:41:38.884946=83
2018-12-14 17:41:39.086139=84
2018-12-14 17:41:39.286991=85
2018-12-14 17:41:39.487211=86
2018-12-14 17:41:39.687734=87
2018-12-14 17:41:39.889087=88
2018-12-14 17:41:40.089705=89
2018-12-14 17:41:40.290014=90
2018-12-14 17:41:40.491097=91
2018-12-14 17:41:40.691868=92
2018-12-14 17:41:40.892566=93
2018-12-14 17:41:41.092879=94
2018-12-14 17:41:41.293663=95
2018-12-14 17:41:41.497567=96
2018-12-14 17:41:41.698074=97
2018-12-14 17:41:41.898632=98
2018-12-14 17:41:42.099475=99
2018-12-14 17:41:42.300737=100
2018-12-14 17:41:42.502593=101
2018-12-14 17:41:42.703454=102
2018-12-14 17:41:42.904165=103
2018-12-14 17:41:43.110984=104
2018-12-14 17:41:43.311171=105
2018-12-14 17:41:43.512706=106
2018-12-14 17:41:43.713999=107
2018-12-14 17:41:43.914594=108
2018-12-14 17:41:44.114829=109
2018-12-14 17:41:44.315966=110
2018-12-14 17:41:44.516549=111
2018-12-14 17:41:44.717863=112
2018-12-14 17:41:44.918566=113
2018-12-14 17:41:45.119650=114
2018-12-14 17:41:45.320353=115
2018-12-14 17:41:45.520922=116
2018-12-14 17:41:45.722045=117
2018-12-14 17:41:45.923180=118
2018-12-14 17:41:46.127912=119
2018-12-14 17:41:46.328889=120
2018-12-14 17:41:46.534329=121
2018-12-14 17:41:46.730796=122
2018-12-14 17:41:46.931943=123
2018-12-14 17:41:47.133119=124
2018-12-14 17:41:47.334064=125
2018-12-14 17:41:47.534594=126
2018-12-14 17:41:47.735653=127
2018-12-14 17:41:47.936400=128
2018-12-14 17:41:48.136983=129
2018-12-14 17:41:48.337839=130
2018-12-14 17:41:48.540335=131
2018-12-14 17:41:48.740715=132
2018-12-14 17:41:48.943378=133
2018-12-14 17:41:49.145138=134
2018-12-14 17:41:49.346084=135
2018-12-14 17:41:49.546438=136
2018-12-14 17:41:49.747942=137
2018-12-14 17:41:49.948814=138
2018-12-14 17:41:50.150650=139
2018-12-14 17:41:50.351381=140
2018-12-14 17:41:50.552404=141
2018-12-14 17:41:50.753705=142
