2018-12-16 13:13:15.170786=1
2018-12-16 13:13:15.270777=2
2018-12-16 13:13:15.371064=3
2018-12-16 13:13:15.471699=4
2018-12-16 13:13:15.572251=5
2018-12-16 13:13:15.691296=6
2018-12-16 13:13:15.773185=7
2018-12-16 13:13:15.889205=8
2018-12-16 13:13:15.974390=9
2018-12-16 13:13:16.075098=10
2018-12-16 13:13:16.176169=11
2018-12-16 13:13:16.277650=12
2018-12-16 13:13:16.378451=13
2018-12-16 13:13:16.479755=14
2018-12-16 13:13:16.580758=15
2018-12-16 13:13:16.680821=16
2018-12-16 13:13:16.782288=17
2018-12-16 13:13:16.882246=18
2018-12-16 13:13:16.983421=19
2018-12-16 13:13:17.084461=20
2018-12-16 13:13:17.185409=21
2018-12-16 13:13:17.286505=22
2018-12-16 13:13:17.386964=23
2018-12-16 13:13:17.487454=24
2018-12-16 13:13:17.588065=25
2018-12-16 13:13:17.689543=26
2018-12-16 13:13:17.790501=27
2018-12-16 13:13:17.891538=28
2018-12-16 13:13:17.992380=29
2018-12-16 13:13:18.093389=30
2018-12-16 13:13:18.194499=31
2018-12-16 13:13:18.295407=32
2018-12-16 13:13:18.396276=33
2018-12-16 13:13:18.497293=34
2018-12-16 13:13:18.598390=35
2018-12-16 13:13:18.699492=36
2018-12-16 13:13:18.801296=37
2018-12-16 13:13:18.901130=38
2018-12-16 13:13:19.001968=39
2018-12-16 13:13:19.103277=40
2018-12-16 13:13:19.203802=41
2018-12-16 13:13:19.305679=42
2018-12-16 13:13:19.406078=43
2018-12-16 13:13:19.507266=44
2018-12-16 13:13:19.608577=45
2018-12-16 13:13:19.708814=46
2018-12-16 13:13:19.809134=47
2018-12-16 13:13:19.910237=48
2018-12-16 13:13:20.010907=49
2018-12-16 13:13:20.112007=50
2018-12-16 13:13:20.213024=51
2018-12-16 13:13:20.314487=52
2018-12-16 13:13:20.415106=53
2018-12-16 13:13:20.515831=54
2018-12-16 13:13:20.617300=55
2018-12-16 13:13:20.719058=56
2018-12-16 13:13:20.818251=57
2018-12-16 13:13:20.920067=58
2018-12-16 13:13:21.019497=59
2018-12-16 13:13:21.120698=60
2018-12-16 13:13:21.221609=61
2018-12-16 13:13:21.322618=62
2018-12-16 13:13:21.422870=63
2018-12-16 13:13:21.523308=64
2018-12-16 13:13:21.623637=65
2018-12-16 13:13:21.725789=66
2018-12-16 13:13:21.826331=67
2018-12-16 13:13:21.926696=68
2018-12-16 13:13:22.028114=69
2018-12-16 13:13:22.128853=70
2018-12-16 13:13:22.229092=71
2018-12-16 13:13:22.329826=72
2018-12-16 13:13:22.430564=73
2018-12-16 13:13:22.531499=74
2018-12-16 13:13:22.634250=75
2018-12-16 13:13:22.735647=76
2018-12-16 13:13:22.836699=77
2018-12-16 13:13:22.937538=78
2018-12-16 13:13:23.038649=79
2018-12-16 13:13:23.139015=80
2018-12-16 13:13:23.239470=81
2018-12-16 13:13:23.339919=82
2018-12-16 13:13:23.440973=83
2018-12-16 13:13:23.541313=84
2018-12-16 13:13:23.642714=85
2018-12-16 13:13:23.743097=86
2018-12-16 13:13:23.843555=87
2018-12-16 13:13:23.948284=88
2018-12-16 13:13:24.048383=89
2018-12-16 13:13:24.148592=90
2018-12-16 13:13:24.249806=91
2018-12-16 13:13:24.351121=92
2018-12-16 13:13:24.457122=93
2018-12-16 13:13:24.560440=94
2018-12-16 13:13:24.657272=95
2018-12-16 13:13:24.759075=96
2018-12-16 13:13:24.858893=97
2018-12-16 13:13:24.959977=98
2018-12-16 13:13:25.060662=99
2018-12-16 13:13:25.162013=100
2018-12-16 13:13:25.262319=101
2018-12-16 13:13:25.363287=102
2018-12-16 13:13:25.464047=103
2018-12-16 13:13:25.565628=104
2018-12-16 13:13:25.665963=105
2018-12-16 13:13:25.766571=106
2018-12-16 13:13:25.867099=107
2018-12-16 13:13:25.967807=108
2018-12-16 13:13:26.068680=109
2018-12-16 13:13:26.170715=110
2018-12-16 13:13:26.271730=111
2018-12-16 13:13:26.372065=112
2018-12-16 13:13:26.472834=113
2018-12-16 13:13:26.573516=114
2018-12-16 13:13:26.674766=115
2018-12-16 13:13:26.779470=116
2018-12-16 13:13:26.878625=117
2018-12-16 13:13:26.978870=118
2018-12-16 13:13:27.081885=119
2018-12-16 13:13:27.182375=120
2018-12-16 13:13:27.283189=121
2018-12-16 13:13:27.384531=122
2018-12-16 13:13:27.485192=123
2018-12-16 13:13:27.586505=124
2018-12-16 13:13:27.687120=125
2018-12-16 13:13:27.788019=126
2018-12-16 13:13:27.888532=127
2018-12-16 13:13:27.989754=128
2018-12-16 13:13:28.091334=129
2018-12-16 13:13:28.192428=130
2018-12-16 13:13:28.293467=131
2018-12-16 13:13:28.394954=132
2018-12-16 13:13:28.495125=133
2018-12-16 13:13:28.595495=134
2018-12-16 13:13:28.696462=135
2018-12-16 13:13:28.801740=136
2018-12-16 13:13:28.900971=137
2018-12-16 13:13:29.001590=138
2018-12-16 13:13:29.102623=139
2018-12-16 13:13:29.202571=140
2018-12-16 13:13:29.303930=141
2018-12-16 13:13:29.405005=142
2018-12-16 13:13:29.505679=143
2018-12-16 13:13:29.606236=144
2018-12-16 13:13:29.706861=145
2018-12-16 13:13:29.808178=146
2018-12-16 13:13:29.908794=147
2018-12-16 13:13:30.009472=148
2018-12-16 13:13:30.109968=149
2018-12-16 13:13:30.211178=150
2018-12-16 13:13:30.314320=151
2018-12-16 13:13:30.415137=152
2018-12-16 13:13:30.515957=153
2018-12-16 13:13:30.617341=154
2018-12-16 13:13:30.717947=155
2018-12-16 13:13:30.819447=156
2018-12-16 13:13:30.920651=157
2018-12-16 13:13:31.020820=158
2018-12-16 13:13:31.122111=159
2018-12-16 13:13:31.222239=160
2018-12-16 13:13:31.323046=161
2018-12-16 13:13:31.423575=162
2018-12-16 13:13:31.524862=163
2018-12-16 13:13:31.625082=164
2018-12-16 13:13:31.726434=165
2018-12-16 13:13:31.827011=166
2018-12-16 13:13:31.927791=167
2018-12-16 13:13:32.030547=168
2018-12-16 13:13:32.129928=169
2018-12-16 13:13:32.233234=170
2018-12-16 13:13:32.333758=171
2018-12-16 13:13:32.435347=172
2018-12-16 13:13:32.535993=173
2018-12-16 13:13:32.640286=174
2018-12-16 13:13:32.740986=175
2018-12-16 13:13:32.841489=176
2018-12-16 13:13:32.942361=177
2018-12-16 13:13:33.043327=178
2018-12-16 13:13:33.143256=179
2018-12-16 13:13:33.245594=180
2018-12-16 13:13:33.346634=181
2018-12-16 13:13:33.447850=182
2018-12-16 13:13:33.548281=183
2018-12-16 13:13:33.649032=184
2018-12-16 13:13:33.749990=185
2018-12-16 13:13:33.851230=186
2018-12-16 13:13:33.951422=187
2018-12-16 13:13:34.051689=188
2018-12-16 13:13:34.152930=189
2018-12-16 13:13:34.255767=190
2018-12-16 13:13:34.356949=191
2018-12-16 13:13:34.457477=192
2018-12-16 13:13:34.558331=193
2018-12-16 13:13:34.661563=194
2018-12-16 13:13:34.759204=195
2018-12-16 13:13:34.861482=196
2018-12-16 13:13:34.965827=197
2018-12-16 13:13:35.063850=198
2018-12-16 13:13:35.164089=199
2018-12-16 13:13:35.265107=200
2018-12-16 13:13:35.369197=201
2018-12-16 13:13:35.477271=202
2018-12-16 13:13:35.575530=203
2018-12-16 13:13:35.676280=204
2018-12-16 13:13:35.777066=205
2018-12-16 13:13:35.877624=206
2018-12-16 13:13:35.978498=207
2018-12-16 13:13:36.079511=208
2018-12-16 13:13:36.181054=209
2018-12-16 13:13:36.280968=210
2018-12-16 13:13:36.381817=211
2018-12-16 13:13:36.482969=212
2018-12-16 13:13:36.584161=213
2018-12-16 13:13:36.684911=214
2018-12-16 13:13:36.785562=215
2018-12-16 13:13:36.886998=216
2018-12-16 13:13:36.988287=217
2018-12-16 13:13:37.089025=218
2018-12-16 13:13:37.195177=219
2018-12-16 13:13:37.292473=220
2018-12-16 13:13:37.393015=221
2018-12-16 13:13:37.493036=222
2018-12-16 13:13:37.594440=223
2018-12-16 13:13:37.695296=224
2018-12-16 13:13:37.801280=225
2018-12-16 13:13:37.904645=226
2018-12-16 13:13:38.007702=227
2018-12-16 13:13:38.108105=228
2018-12-16 13:13:38.208962=229
2018-12-16 13:13:38.309604=230
2018-12-16 13:13:38.410356=231
2018-12-16 13:13:38.511404=232
2018-12-16 13:13:38.612216=233
2018-12-16 13:13:38.713018=234
2018-12-16 13:13:38.813930=235
2018-12-16 13:13:38.915280=236
2018-12-16 13:13:39.015764=237
2018-12-16 13:13:39.118929=238
2018-12-16 13:13:39.218728=239
2018-12-16 13:13:39.323011=240
2018-12-16 13:13:39.423630=241
2018-12-16 13:13:39.525519=242
2018-12-16 13:13:39.625216=243
2018-12-16 13:13:39.729314=244
2018-12-16 13:13:39.829544=245
2018-12-16 13:13:39.930233=246
2018-12-16 13:13:40.031123=247
2018-12-16 13:13:40.135157=248
2018-12-16 13:13:40.235672=249
2018-12-16 13:13:40.338215=250
2018-12-16 13:13:40.442676=251
2018-12-16 13:13:40.542014=252
2018-12-16 13:13:40.643339=253
2018-12-16 13:13:40.744158=254
2018-12-16 13:13:40.845236=255
2018-12-16 13:13:40.947031=256
2018-12-16 13:13:41.047901=257
2018-12-16 13:13:41.159171=258
2018-12-16 13:13:41.262796=259
2018-12-16 13:13:41.361566=260
2018-12-16 13:13:41.457353=261
2018-12-16 13:13:41.559974=262
2018-12-16 13:13:41.658454=263
2018-12-16 13:13:41.762111=264
2018-12-16 13:13:41.860318=265
2018-12-16 13:13:41.965856=266
2018-12-16 13:13:42.064113=267
2018-12-16 13:13:42.164819=268
2018-12-16 13:13:42.265298=269
2018-12-16 13:13:42.366790=270
2018-12-16 13:13:42.467369=271
2018-12-16 13:13:42.571010=272
2018-12-16 13:13:42.677702=273
2018-12-16 13:13:42.776208=274
2018-12-16 13:13:42.876638=275
2018-12-16 13:13:42.976916=276
2018-12-16 13:13:43.079201=277
2018-12-16 13:13:43.179144=278
2018-12-16 13:13:43.279437=279
2018-12-16 13:13:43.380671=280
2018-12-16 13:13:43.481045=281
2018-12-16 13:13:43.582349=282
2018-12-16 13:13:43.682452=283
2018-12-16 13:13:43.783841=284
2018-12-16 13:13:43.884768=285
2018-12-16 13:13:43.995889=286
2018-12-16 13:13:44.090116=287
2018-12-16 13:13:44.191976=288
2018-12-16 13:13:44.292629=289
2018-12-16 13:13:44.393659=290
2018-12-16 13:13:44.500851=291
2018-12-16 13:13:44.605009=292
2018-12-16 13:13:44.704921=293
2018-12-16 13:13:44.805200=294
2018-12-16 13:13:44.911040=295
2018-12-16 13:13:45.013690=296
2018-12-16 13:13:45.114418=297
2018-12-16 13:13:45.214985=298
2018-12-16 13:13:45.315877=299
2018-12-16 13:13:45.416490=300
2018-12-16 13:13:45.516907=301
2018-12-16 13:13:45.620840=302
2018-12-16 13:13:45.720114=303
2018-12-16 13:13:45.821074=304
2018-12-16 13:13:45.922458=305
