2018-12-14 17:17:00.010490=452.4264335632324
2018-12-14 17:17:00.107102=95.39031982421875
2018-12-14 17:17:00.126807=368.0460453033447
2018-12-14 17:17:00.137835=10.36381721496582
2018-12-14 17:17:00.348397=388.98730278015137
2018-12-14 17:17:00.552393=203.0479907989502
2018-12-14 17:17:00.554342=393.7187194824219
2018-12-14 17:17:00.566077=11.370420455932617
2018-12-14 17:17:00.758656=396.9240188598633
2018-12-14 17:17:00.776406=16.59679412841797
2018-12-14 17:17:00.914289=351.73988342285156
2018-12-14 17:17:00.925671=10.927915573120117
2018-12-14 17:17:01.166523=395.91360092163086
2018-12-14 17:17:01.181428=13.951301574707031
2018-12-14 17:17:01.311384=340.62910079956055
2018-12-14 17:17:01.326640=14.371156692504883
2018-12-14 17:17:01.581202=407.69147872924805
2018-12-14 17:17:01.592964=10.955810546875
2018-12-14 17:17:01.715764=342.55194664001465
2018-12-14 17:17:01.731430=14.673471450805664
2018-12-14 17:17:01.982195=408.1864356994629
2018-12-14 17:17:01.994743=11.799335479736328
2018-12-14 17:17:02.117008=342.30518341064453
2018-12-14 17:17:02.128249=10.789632797241211
2018-12-14 17:17:02.388014=411.98039054870605
2018-12-14 17:17:02.400215=11.420249938964844
2018-12-14 17:17:02.518466=341.1679267883301
2018-12-14 17:17:02.533546=14.227151870727539
2018-12-14 17:17:02.789238=410.52794456481934
2018-12-14 17:17:02.804543=14.377117156982422
2018-12-14 17:17:02.921834=342.99278259277344
2018-12-14 17:17:02.937178=14.514446258544922
2018-12-14 17:17:03.190165=410.14623641967773
2018-12-14 17:17:03.201266=10.731935501098633
2018-12-14 17:17:03.324366=342.6995277404785
2018-12-14 17:17:03.339650=14.402389526367188
2018-12-14 17:17:03.529867=347.7015495300293
2018-12-14 17:17:03.542951=11.992931365966797
2018-12-14 17:17:03.793255=410.83669662475586
2018-12-14 17:17:03.804617=10.816335678100586
2018-12-14 17:17:03.925629=341.9203758239746
2018-12-14 17:17:03.941326=14.756441116333008
2018-12-14 17:17:04.193065=408.0660343170166
2018-12-14 17:17:04.205327=11.821269989013672
2018-12-14 17:17:04.396432=410.83598136901855
2018-12-14 17:17:04.502963=105.43346405029297
2018-12-14 17:17:04.548603=362.1242046356201
2018-12-14 17:17:04.562318=12.77017593383789
2018-12-14 17:17:04.739054=351.5284061431885
2018-12-14 17:17:04.753533=13.591766357421875
2018-12-14 17:17:04.956768=368.53599548339844
2018-12-14 17:17:04.971115=12.756109237670898
2018-12-14 17:17:05.160182=371.75893783569336
2018-12-14 17:17:05.175546=14.53256607055664
2018-12-14 17:17:05.365010=375.8711814880371
2018-12-14 17:17:05.378718=12.890100479125977
2018-12-14 17:17:05.530850=341.78686141967773
2018-12-14 17:17:05.543120=11.77215576171875
2018-12-14 17:17:05.774705=385.12134552001953
2018-12-14 17:17:05.789353=13.829708099365234
2018-12-14 17:17:05.944415=353.99365425109863
2018-12-14 17:17:05.960935=15.655755996704102
2018-12-14 17:17:06.183283=391.19482040405273
2018-12-14 17:17:06.198907=15.155553817749023
2018-12-14 17:17:06.407322=414.7524833679199
2018-12-14 17:17:06.419060=10.92386245727539
2018-12-14 17:17:06.559422=364.9420738220215
2018-12-14 17:17:06.804126=408.28871726989746
2018-12-14 17:17:06.818061=13.12255859375
2018-12-14 17:17:06.958930=398.98228645324707
2018-12-14 17:17:06.967116=370.2740669250488
2018-12-14 17:17:06.980744=12.723684310913086
2018-12-14 17:17:07.207895=410.0778102874756
2018-12-14 17:17:07.220866=12.215852737426758
2018-12-14 17:17:07.250401=220.34549713134766
2018-12-14 17:17:07.352723=354.24184799194336
2018-12-14 17:17:07.366996=13.280868530273438
2018-12-14 17:17:07.433255=181.9772720336914
2018-12-14 17:17:07.554795=355.50570487976074
2018-12-14 17:17:07.569048=13.317584991455078
2018-12-14 17:17:07.648929=24.51300621032715
2018-12-14 17:17:07.688776=15.096187591552734
2018-12-14 17:17:07.732068=23.6663818359375
2018-12-14 17:17:07.749051=349.23624992370605
2018-12-14 17:17:07.759987=10.528326034545898
2018-12-14 17:17:08.016416=416.14627838134766
2018-12-14 17:17:08.026948=10.015726089477539
2018-12-14 17:17:08.143081=341.88055992126465
2018-12-14 17:17:08.157993=13.952493667602539
2018-12-14 17:17:08.413728=411.2050533294678
2018-12-14 17:17:08.539279=124.98593330383301
2018-12-14 17:17:08.549189=345.3173637390137
2018-12-14 17:17:08.779835=375.1704692840576
2018-12-14 17:17:08.785630=14.278411865234375
2018-12-14 17:17:08.794487=13.682365417480469
2018-12-14 17:17:08.907143=356.9025993347168
2018-12-14 17:17:08.958896=353.5315990447998
2018-12-14 17:17:09.217475=411.03219985961914
2018-12-14 17:17:09.229328=11.415719985961914
2018-12-14 17:17:09.331692=371.978759765625
2018-12-14 17:17:09.358953=351.2248992919922
2018-12-14 17:17:09.374498=14.760017395019531
2018-12-14 17:17:09.613979=405.69186210632324
2018-12-14 17:17:09.623557=9.192943572998047
2018-12-14 17:17:09.756592=347.37443923950195
2018-12-14 17:17:09.772091=14.545917510986328
2018-12-14 17:17:09.973132=363.7528419494629
2018-12-14 17:17:09.991085=16.94488525390625
2018-12-14 17:17:10.177483=366.59884452819824
2018-12-14 17:17:10.281570=103.66201400756836
2018-12-14 17:17:10.364114=351.97901725769043
2018-12-14 17:17:10.379631=14.819860458374023
2018-12-14 17:17:10.622802=409.19971466064453
2018-12-14 17:17:10.639425=16.00337028503418
2018-12-14 17:17:10.690172=16.637563705444336
2018-12-14 17:17:10.704936=14.292001724243164
2018-12-14 17:17:10.720919=15.099048614501953
2018-12-14 17:17:10.827712=412.40525245666504
2018-12-14 17:17:10.997358=381.3955783843994
2018-12-14 17:17:11.014112=15.614509582519531
2018-12-14 17:17:11.046186=15.69509506225586
2018-12-14 17:17:11.202029=385.51855087280273
2018-12-14 17:17:11.206242=378.15141677856445
2018-12-14 17:17:11.215636=12.840986251831055
2018-12-14 17:17:11.290924=17.769336700439453
2018-12-14 17:17:11.304323=12.989282608032227
2018-12-14 17:17:11.364625=347.8052616119385
2018-12-14 17:17:11.380865=13.097286224365234
2018-12-14 17:17:11.610661=392.52710342407227
2018-12-14 17:17:11.624460=13.36359977722168
2018-12-14 17:17:11.764688=346.12154960632324
2018-12-14 17:17:11.777308=12.021780014038086
2018-12-14 17:17:11.829686=196.32482528686523
2018-12-14 17:17:12.019352=188.43483924865723
2018-12-14 17:17:12.021058=401.9618034362793
2018-12-14 17:17:12.029759=21.02208137512207
2018-12-14 17:17:12.040959=19.07658576965332
2018-12-14 17:17:12.174535=353.9087772369385
2018-12-14 17:17:12.184855=9.817361831665039
2018-12-14 17:17:12.437350=404.85382080078125
2018-12-14 17:17:12.641353=413.1002426147461
2018-12-14 17:17:12.841818=403.9795398712158
