2018-12-14 17:47:03.935776=376.60741806030273
2018-12-14 17:47:08.189760=373.6763000488281
2018-12-14 17:47:15.596865=369.28510665893555
2018-12-14 17:47:17.789300=367.9838180541992
2018-12-14 17:47:21.434962=390.5465602874756
2018-12-14 17:47:25.856280=393.1243419647217
2018-12-14 17:47:25.990291=420.5925464630127
2018-12-14 17:47:26.292190=405.5759906768799
2018-12-14 17:47:26.714911=428.27868461608887
2018-12-14 17:47:26.717717=436.3529682159424
2018-12-14 17:47:26.855095=380.8434009552002
2018-12-14 17:47:28.279522=398.9684581756592
2018-12-14 17:47:28.911564=371.17743492126465
2018-12-14 17:47:30.097787=371.1879253387451
2018-12-14 17:47:31.368275=359.76624488830566
2018-12-14 17:47:31.675392=377.7189254760742
2018-12-14 17:47:34.965907=371.5248107910156
2018-12-14 17:47:35.105262=372.70212173461914
2018-12-14 17:47:35.415155=380.1770210266113
2018-12-14 17:47:35.647238=405.1196575164795
2018-12-14 17:47:35.679876=421.7383861541748
2018-12-14 17:47:35.713778=412.0161533355713
2018-12-14 17:47:36.722149=414.703369140625
2018-12-14 17:47:37.220501=380.66816329956055
2018-12-14 17:47:37.589434=397.503137588501
2018-12-14 17:47:38.808327=449.9213695526123
2018-12-14 17:47:38.809239=466.7677879333496
2018-12-14 17:47:39.010923=398.33521842956543
2018-12-14 17:47:40.619522=373.02327156066895
2018-12-14 17:47:42.275115=394.58489418029785
2018-12-14 17:47:42.768633=379.79722023010254
2018-12-14 17:47:43.049161=427.5181293487549
2018-12-14 17:47:43.589446=383.95047187805176
2018-12-14 17:47:44.011085=398.5011577606201
2018-12-14 17:47:44.406724=402.01687812805176
2018-12-14 17:47:44.798106=413.32077980041504
2018-12-14 17:47:44.856302=414.46733474731445
2018-12-14 17:47:45.753960=395.7247734069824
2018-12-14 17:47:46.995505=376.33442878723145
2018-12-14 17:47:48.186477=377.52509117126465
2018-12-14 17:47:49.584952=363.1918430328369
2018-12-14 17:47:50.108739=416.87798500061035
2018-12-14 17:47:50.310552=407.05227851867676
2018-12-14 17:47:50.791811=432.1563243865967
2018-12-14 17:47:51.807870=375.8411407470703
2018-12-14 17:47:52.792582=375.51045417785645
2018-12-14 17:47:53.216595=383.8765621185303
2018-12-14 17:47:53.507523=378.93199920654297
2018-12-14 17:47:53.965168=377.5033950805664
2018-12-14 17:47:54.189699=396.3167667388916
2018-12-14 17:47:55.055714=376.6934871673584
2018-12-14 17:47:55.498001=398.46205711364746
2018-12-14 17:47:55.712879=444.9770450592041
2018-12-14 17:47:55.747634=475.19445419311523
2018-12-14 17:47:56.295734=416.86201095581055
2018-12-14 17:47:56.529349=412.1277332305908
2018-12-14 17:47:57.873832=386.8851661682129
2018-12-14 17:47:58.220260=404.65450286865234
2018-12-14 17:47:58.261817=427.5326728820801
2018-12-14 17:48:00.246330=415.74716567993164
2018-12-14 17:48:00.463046=446.06900215148926
2018-12-14 17:48:01.658276=404.224157333374
2018-12-14 17:48:01.734242=400.7153511047363
2018-12-14 17:48:02.291467=356.7008972167969
2018-12-14 17:48:03.090029=399.77145195007324
2018-12-14 17:48:03.098336=395.94531059265137
2018-12-14 17:48:03.340688=401.63612365722656
2018-12-14 17:48:03.581747=390.3393745422363
2018-12-14 17:48:03.890734=387.3722553253174
2018-12-14 17:48:04.139693=440.1109218597412
2018-12-14 17:48:05.938173=393.99099349975586
2018-12-14 17:48:06.671293=376.969575881958
2018-12-14 17:48:06.787304=386.0914707183838
2018-12-14 17:48:07.021508=393.2323455810547
2018-12-14 17:48:08.328466=376.4050006866455
2018-12-14 17:48:08.794841=402.019739151001
2018-12-14 17:48:08.885645=403.70988845825195
2018-12-14 17:48:09.027614=451.6737461090088
2018-12-14 17:48:09.643269=419.7821617126465
2018-12-14 17:48:09.838196=440.8860206604004
2018-12-14 17:48:09.927435=439.5627975463867
2018-12-14 17:48:10.380782=397.9766368865967
2018-12-14 17:48:10.610243=418.83349418640137
2018-12-14 17:48:12.007624=371.5035915374756
2018-12-14 17:48:12.674621=374.59611892700195
2018-12-14 17:48:13.157918=365.8938407897949
