2018-12-14 17:47:00.061501=14.231443405151367
2018-12-14 17:47:00.191832=14.26553726196289
2018-12-14 17:47:00.364834=14.366626739501953
2018-12-14 17:47:00.544819=14.250993728637695
2018-12-14 17:47:00.767978=13.225793838500977
2018-12-14 17:47:00.969026=14.424562454223633
2018-12-14 17:47:01.172647=13.040781021118164
2018-12-14 17:47:01.376317=12.016534805297852
2018-12-14 17:47:01.583919=15.245437622070312
2018-12-14 17:47:01.887769=85.75177192687988
2018-12-14 17:47:02.048917=15.73324203491211
2018-12-14 17:47:02.214781=9.530067443847656
2018-12-14 17:47:02.371898=15.509843826293945
2018-12-14 17:47:02.608599=14.916658401489258
2018-12-14 17:47:02.758058=14.871597290039062
2018-12-14 17:47:03.016022=13.368844985961914
2018-12-14 17:47:03.160589=13.241291046142578
2018-12-14 17:47:03.431273=13.11492919921875
2018-12-14 17:47:03.832202=10.843515396118164
2018-12-14 17:47:03.974627=11.687517166137695
2018-12-14 17:47:04.198996=12.379169464111328
2018-12-14 17:47:04.429788=10.905265808105469
2018-12-14 17:47:04.570565=12.708902359008789
2018-12-14 17:47:04.836743=80.7485580444336
2018-12-14 17:47:04.972494=11.237859725952148
2018-12-14 17:47:05.235208=10.651826858520508
2018-12-14 17:47:05.372933=13.594865798950195
2018-12-14 17:47:05.575238=14.566421508789062
2018-12-14 17:47:05.848322=15.392303466796875
2018-12-14 17:47:06.047262=13.808012008666992
2018-12-14 17:47:06.126843=29.201984405517578
2018-12-14 17:47:06.151004=23.036479949951172
2018-12-14 17:47:06.176594=25.104284286499023
2018-12-14 17:47:06.199675=22.65477180480957
2018-12-14 17:47:06.203161=10.560035705566406
2018-12-14 17:47:06.392205=11.32965087890625
2018-12-14 17:47:06.578372=12.192964553833008
2018-12-14 17:47:06.805701=13.561725616455078
2018-12-14 17:47:07.006896=11.237382888793945
2018-12-14 17:47:07.216739=12.772560119628906
2018-12-14 17:47:07.420576=14.43791389465332
2018-12-14 17:47:07.623084=13.924598693847656
2018-12-14 17:47:08.034209=14.064550399780273
2018-12-14 17:47:08.188863=13.996362686157227
2018-12-14 17:47:08.443835=13.630867004394531
2018-12-14 17:47:08.580324=12.485027313232422
2018-12-14 17:47:08.647823=21.633386611938477
2018-12-14 17:47:08.673626=25.133132934570312
